"institution_id","institution_name","short_name","region_code","region_name","legal_parent_relation","source_url","last_verified","note"
"CL-SLEP-11","Servicio Local de Educación Pública Choapa","SLEP Choapa","04","Región de Coquimbo","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-12","Servicio Local de Educación Pública Valparaíso","SLEP Valparaíso","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-13","Servicio Local de Educación Pública Hanga Roa","SLEP Hanga Roa","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-14","Servicio Local de Educación Pública Costa Central","SLEP Costa Central","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-15","Servicio Local de Educación Pública Petorca","SLEP Petorca","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-16","Servicio Local de Educación Pública Los Andes","SLEP Los Andes","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-17","Servicio Local de Educación Pública Quillota","SLEP Quillota","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-18","Servicio Local de Educación Pública Marga Marga","SLEP Marga Marga","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-19","Servicio Local de Educación Pública Litoral","SLEP Litoral","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-20","Servicio Local de Educación Pública Aconcagua","SLEP Aconcagua","05","Región de Valparaíso","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-21","Servicio Local de Educación Pública Santiago Centro","SLEP Santiago Centro","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-22","Servicio Local de Educación Pública Maipo Sur","SLEP Maipo Sur","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-23","Servicio Local de Educación Pública Santa Corina","SLEP Santa Corina","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-24","Servicio Local de Educación Pública Chacabuco","SLEP Chacabuco","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-25","Servicio Local de Educación Pública Los Libertadores","SLEP Los Libertadores","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-26","Servicio Local de Educación Pública El Pino","SLEP El Pino","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-27","Servicio Local de Educación Pública Mapocho","SLEP Mapocho","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-28","Servicio Local de Educación Pública Santa Rosa","SLEP Santa Rosa","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-29","Servicio Local de Educación Pública La Quebrada","SLEP La Quebrada","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-30","Servicio Local de Educación Pública Manquehue","SLEP Manquehue","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-31","Servicio Local de Educación Pública Gabriela Mistral","SLEP Gabriela Mistral","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-32","Servicio Local de Educación Pública Melipilla","SLEP Melipilla","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-33","Servicio Local de Educación Pública Barrancas","SLEP Barrancas","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-34","Servicio Local de Educación Pública Los Viñedos","SLEP Los Viñedos","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-35","Servicio Local de Educación Pública Los Parques","SLEP Los Parques","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-36","Servicio Local de Educación Pública Talagante","SLEP Talagante","13","Región Metropolitana de Santiago","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-37","Servicio Local de Educación Pública Costa Colchagua","SLEP Costa Colchagua","06","Región del Libertador General Bernardo O'Higgins","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-38","Servicio Local de Educación Pública Valle Cachapoal","SLEP Valle Cachapoal","06","Región del Libertador General Bernardo O'Higgins","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-39","Servicio Local de Educación Pública Cachapoal Costa","SLEP Cachapoal Costa","06","Región del Libertador General Bernardo O'Higgins","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-40","Servicio Local de Educación Pública Cardenal Caro","SLEP Cardenal Caro","06","Región del Libertador General Bernardo O'Higgins","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-41","Servicio Local de Educación Pública Cachapoal Norte","SLEP Cachapoal Norte","06","Región del Libertador General Bernardo O'Higgins","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-42","Servicio Local de Educación Pública Colchagua","SLEP Colchagua","06","Región del Libertador General Bernardo O'Higgins","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-43","Servicio Local de Educación Pública Maule Costa","SLEP Maule Costa","07","Región del Maule","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-44","Servicio Local de Educación Pública Los Cerezos","SLEP Los Cerezos","07","Región del Maule","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-45","Servicio Local de Educación Pública Los Álamos","SLEP Los Álamos","07","Región del Maule","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-46","Servicio Local de Educación Pública Maule Valle","SLEP Maule Valle","07","Región del Maule","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-47","Servicio Local de Educación Pública Valle Diguillín","SLEP Valle Diguillín","16","Región de Ñuble","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-48","Servicio Local de Educación Pública Costa Itata","SLEP Costa Itata","16","Región de Ñuble","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-49","Servicio Local de Educación Pública Punilla Cordillera","SLEP Punilla Cordillera","16","Región de Ñuble","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-50","Servicio Local de Educación Pública Andalién Sur","SLEP Andalién Sur","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-51","Servicio Local de Educación Pública Puelche","SLEP Puelche","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-52","Servicio Local de Educación Pública Arauco Sur","SLEP Arauco Sur","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-53","Servicio Local de Educación Pública Andalién Costa","SLEP Andalién Costa","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-54","Servicio Local de Educación Pública Valle Biobío","SLEP Valle Biobío","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-55","Servicio Local de Educación Pública Arauco Norte","SLEP Arauco Norte","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-56","Servicio Local de Educación Pública Los Copihues","SLEP Los Copihues","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-57","Servicio Local de Educación Pública Las Caletas","SLEP Las Caletas","08","Región del Biobío","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-58","Servicio Local de Educación Pública Malleco Costa","SLEP Malleco Costa","09","Región de La Araucanía","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-59","Servicio Local de Educación Pública Costa Araucanía","SLEP Costa Araucanía","09","Región de La Araucanía","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-60","Servicio Local de Educación Pública Malleco Cordillera","SLEP Malleco Cordillera","09","Región de La Araucanía","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-61","Servicio Local de Educación Pública Cautín Sur","SLEP Cautín Sur","09","Región de La Araucanía","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-62","Servicio Local de Educación Pública Cautín Norte","SLEP Cautín Norte","09","Región de La Araucanía","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-63","Servicio Local de Educación Pública Ranco","SLEP Ranco","14","Región de Los Ríos","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-64","Servicio Local de Educación Pública Valdivia","SLEP Valdivia","14","Región de Los Ríos","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-65","Servicio Local de Educación Pública Llanquihue","SLEP Llanquihue","10","Región de Los Lagos","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-66","Servicio Local de Educación Pública Chiloé","SLEP Chiloé","10","Región de Los Lagos","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-67","Servicio Local de Educación Pública Osorno","SLEP Osorno","10","Región de Los Lagos","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-68","Servicio Local de Educación Pública Reloncaví","SLEP Reloncaví","10","Región de Los Lagos","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-69","Servicio Local de Educación Pública Aysén","SLEP Aysén","11","Región de Aysén del General Carlos Ibáñez del Campo","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
"CL-SLEP-70","Servicio Local de Educación Pública Magallanes","SLEP Magallanes","12","Región de Magallanes y de la Antártica Chilena","Se relaciona con el Ministerio de Educación a través de la Dirección de Educación Pública","https://www.bcn.cl/leychile/navegar?idNorma=1111237","2026-09-19","Universo legal de 70 SLEP; denominación contrastada con publicación DEP sobre calendario de instalación."
