"directory_order","institution_id","institution_name","source_id","source_url","last_verified","status_note"
"59","CL-SP-059","Defensoría Penal Pública","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"60","CL-SP-060","Corporación de Asistencia Judicial Región Valparaíso","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"61","CL-SP-061","Servicio de Registro Civil e Identificación (SRCEI)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"62","CL-SP-062","Corporación de Asistencia Judicial Región Metropolitana","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"63","CL-SP-063","Corporación de Asistencia Judicial Regiones Tarapacá y Antofagasta","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"64","CL-SP-064","Servicio Médico Legal (SML)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"65","CL-SP-065","Corporación de Asistencia Judicial Región Bío-Bío","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"66","CL-SP-066","Dirección del Trabajo (DT)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"67","CL-SP-067","Servicio Nacional de Capacitación y Empleo (SENCE)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"68","CL-SP-068","Dirección General de Crédito Prendario (DICREP)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"69","CL-SP-069","Instituto de Seguridad Laboral (ISL)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"70","CL-SP-070","Superintendencia de Pensiones (SP)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"71","CL-SP-071","Comisión del Sistema Nacional de Certificación de Competencias Laborales (CHILEVALORA)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"72","CL-SP-072","Instituto de Previsión Social (IPS)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"73","CL-SP-073","Superintendencia de Seguridad Social (SUSESO)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"74","CL-SP-074","Superintendencia de Servicios Sanitarios (SISS)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"75","CL-SP-075","Instituto Nacional de Hidráulica (INH)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"76","CL-SP-076","Coordinación de Concesiones","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"77","CL-SP-077","Fiscalía de Obras Públicas","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"78","CL-SP-078","Central de Abastecimiento del Sistema Nacional de Servicios de Salud (CENABAST)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"79","CL-SP-079","Servicio de Salud Metropolitano Central","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"80","CL-SP-080","Servicio de Salud Metropolitano Sur Oriente","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"81","CL-SP-081","Servicio de Salud Arica","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"82","CL-SP-082","Servicio de Salud Coquimbo","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"83","CL-SP-083","Servicio de Salud Maule","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"84","CL-SP-084","Servicio de Salud Bío-Bío","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"85","CL-SP-085","Instituto Nacional de Geriatría","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"86","CL-SP-086","Instituto Nacional del Cáncer","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"87","CL-SP-087","Servicio de Salud Araucanía Sur","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"88","CL-SP-088","Instituto de Salud Pública (ISP)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"89","CL-SP-089","Superintendencia de Salud","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"90","CL-SP-090","Centro de Referencia de Salud de Peñalolén Cordillera Oriente","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"91","CL-SP-091","Servicio de Salud Iquique","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"92","CL-SP-092","Servicio de Salud Atacama","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"93","CL-SP-093","Servicio de Salud Valparaíso - San Antonio","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"94","CL-SP-094","Servicio de Salud Viña Del Mar - Quillota","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"95","CL-SP-095","Servicio de Salud Concepción","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"96","CL-SP-096","Servicio de Salud Talcahuano","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"97","CL-SP-097","Servicio de Salud de Chiloé","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"98","CL-SP-098","Instituto Pedro Aguirre Cerda","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"99","CL-SP-099","Instituto de Neurocirugía","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"100","CL-SP-100","Instituto Nacional del Tórax","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"101","CL-SP-101","Instituto Traumatológico","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"102","CL-SP-102","Servicio de Salud Araucanía Norte","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"103","CL-SP-103","Servicio de Salud Valdivia","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"104","CL-SP-104","Centro de Referencia de Salud de Maipú","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"105","CL-SP-105","Fondo Nacional de Salud (FONASA)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"106","CL-SP-106","Servicio de Salud Metropolitano Norte","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"107","CL-SP-107","Servicio de Salud Metropolitano Sur","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"108","CL-SP-108","Servicio de Salud Aconcagua","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"109","CL-SP-109","Servicio de Salud O'Higgins","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"110","CL-SP-110","Servicio de Salud Ñuble","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"111","CL-SP-111","SERVIU III Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"112","CL-SP-112","SERVIU VII Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"113","CL-SP-113","SERVIU IX Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"114","CL-SP-114","SERVIU Arica y Parinacota","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"115","CL-SP-115","SERVIU VI Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"116","CL-SP-116","SERVIU II Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"117","CL-SP-117","SERVIU Región de Los Ríos","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"118","CL-SP-118","SERVIU I Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"119","CL-SP-119","SERVIU XI Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"120","CL-SP-120","SERVIU IV Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"121","CL-SP-121","SERVIU V Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"122","CL-SP-122","SERVIU RM","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"123","CL-SP-123","SERVIU VIII Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"124","CL-SP-124","SERVIU XII Región","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"125","CL-SP-125","Parque Metropolitano de Santiago","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"126","CL-SP-126","Oficina de Estudios y Políticas Agrarias (ODEPA)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"127","CL-SP-127","Comisión Nacional de Riego (CNR)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"128","CL-SP-128","Instituto de Desarrollo Agropecuario (INDAP)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"129","CL-SP-129","Servicio Agrícola Ganadero (SAG)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"130","CL-SP-130","Servicio Nacional de Geología y Minería (SERNAGEOMIN)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"131","CL-SP-131","Comisión Chilena del Cobre (COCHILCO)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"132","CL-SP-132","Junta de Aeronáutica Civil","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"133","CL-SP-133","Comisión Nacional de Energía (CNE)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"134","CL-SP-134","Comisión Chilena de Energía Nuclear (CCHEN)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"135","CL-SP-135","Superintendencia de Electricidad y Combustibles (SEC)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"136","CL-SP-136","Servicio Evaluación Ambiental","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"137","CL-SP-137","Superintendencia del Medio Ambiente","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"138","CL-SP-138","Instituto Nacional del Deporte (CHILEDEPORTES)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"139","CL-SP-139","Servicio Nacional del Patrimonio Cultural","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"140","CL-SP-140","Agencia Nacional de Investigación y Desarrollo","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"141","CL-SP-141","Comisión Nacional de Seguridad de Tránsito","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"142","CL-SP-142","Superintendencia de Educación Superior","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"143","CL-SP-143","ProChile","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"144","CL-SP-144","Servicio Nacional de Prevención y Respuesta ante Desastres","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"145","CL-SP-145","Agencia de Calidad de la Educación","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"146","CL-SP-146","Educación Pública","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"147","CL-SP-147","Instituto Nacional de Desarrollo Sustentable de la Pesca Artesanal y de la Acuicultura de Pequeña Escala (INDESPA)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
"148","CL-SP-148","Dirección General de Aguas (DGA)","SRC-GOB","https://www.gob.cl/instituciones/","2026-09-19","Transcripción literal del directorio oficial; revisar normalización frente a cambios institucionales."
