"institution_id","institution_name","acronym","source_directory","source_url","last_verified","note"
"CL-EEPP-16","Empresa Portuaria San Antonio","EPSA","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-17","Empresa Portuaria Talcahuano-San Vicente","EPTSV","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-18","Empresa Portuaria Valparaíso","EPV","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-19","Empresa Nacional de Aeronáutica de Chile","ENAER","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-20","Empresa Nacional de Minería","ENAMI","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-21","Empresa Nacional del Petróleo","ENAP","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-22","Fábricas y Maestranzas del Ejército","FAMAE","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-23","Fondo de Infraestructura S.A.","FOINSA","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-24","Empresa de Transporte de Pasajeros Metro S.A.","Metro","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-25","Polla Chilena de Beneficencia S.A.","Polla","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-26","Sociedad Agrícola y Servicios Isla de Pascua SpA.","SASIPA","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-27","Televisión Nacional de Chile","TVN","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
"CL-EEPP-28","Zona Franca de Iquique S.A.","ZOFRI","DIPRES Empresas Públicas - Antecedentes de Empresas Públicas","https://www.dipres.gob.cl/599/w3-channel.html","2026-09-19","Directorio vigente utilizado como universo operativo; no se infieren empresas no listadas."
